Tow Date,Make,Style,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number,day_of_week
2019-02-22,CHEV,4D,MAR,,IL,10300 S. Doty,(773) 785-9752,1718985,Friday
2019-02-22,CHEV,4D,SIL,AF42608,IL,701 N. Sacramento,(773) 265-7605,6951041,Friday
2019-02-22,CHEV,LL,GRY,R861366,IL,701 N. Sacramento,(773) 265-7605,6951023,Friday
2019-02-22,CHEV,PK,RED,2322189-,IL,701 N. Sacramento,(773) 265-7605,6951094,Friday
2019-02-22,CHEV,VN,WHI,,IL,10300 S. Doty,(773) 568-8495,2871226,Friday
2019-02-22,CHRY,4D,COM,AG45896,IL,701 N. Sacramento,(773) 265-7605,6950980,Friday
2019-02-22,CHRY,4D,BLU,AG37662,IL,701 N. Sacramento,(773) 265-7605,6951039,Friday
2019-02-22,CHRY,4T,GRY,,IL,10300 S. Doty,(773) 568-8495,2871231,Friday
2019-02-22,CHRY,VN,MAR,ZX58415,IL,701 N. Sacramento,(773) 265-7605,6941026,Friday
2019-02-22,DODG,VN,SIL,668418,IL,701 N. Sacramento,(773) 265-7605,6950986,Friday
2019-02-22,FORD,4D,RED,633954,IL,701 N. Sacramento,(773) 265-7605,6951089,Friday
2019-02-22,FORD,LL,RED,P479424,IL,701 N. Sacramento,(773) 265-7605,6951029,Friday
2019-02-22,FORD,PK,WHI,2364988B,IL,10300 S. Doty,(773) 568-8495,2871225,Friday
2019-02-22,FORD,VN,WHI,AS76506,IL,701 N. Sacramento,(773) 265-7605,6950992,Friday
2019-02-22,GMC,PK,GRN,402175,IL,701 N. Sacramento,(773) 265-7605,6951014,Friday
2019-02-22,GMC,VN,WHI,G121394,IL,701 N. Sacramento,(773) 265-7605,6951015,Friday
2019-02-22,HOND,4D,GRY,AP96318,IL,701 N. Sacramento,(773) 265-7605,6951034,Friday
2019-02-22,HOND,4D,BLK,E405587,IL,701 N. Sacramento,(773) 265-7605,6951093,Friday
2019-02-22,HOND,4D,BLK,712827,IL,10300 S. Doty,(773) 568-8495,2871208,Friday
2019-02-22,HOND,VN,GRY,AV90028,IL,10300 S. Doty,(773) 568-8495,2871222,Friday
2019-02-22,HYUN,2D,WHI,KJK1942,PA,701 N. Sacramento,(773) 265-7605,6951091,Friday
2019-02-22,HYUN,4D,SIL,,IL,10300 S. Doty,(773) 568-8495,2871223,Friday
2019-02-22,HYUN,4D,GRY,797700,IL,701 N. Sacramento,(773) 265-7605,6951111,Friday
2019-02-22,HYUN,4T,GRN,K969740,IL,701 N. Sacramento,(773) 265-1846,1538409,Friday
2019-02-22,HYUN,4T,GRY,L680587,IL,10300 S. Doty,(773) 785-9752,1718986,Friday
2019-02-22,INFI,4D,BLK,S679288,IL,400 E. Lower Wacker,(312) 744-7550,999892,Friday
2019-02-22,INFI,4T,BLK,AD69718,IL,701 N. Sacramento,(773) 265-1846,1538410,Friday
2019-02-22,JEEP,4D,BLK,Q925189,IL,701 N. Sacramento,(773) 265-7605,6950994,Friday
2019-02-22,JEEP,LL,BLU,AD64243,IL,701 N. Sacramento,(773) 265-7605,6951004,Friday
2019-02-22,KIA,4D,GLD,,IL,701 N. Sacramento,(773) 265-7605,6951095,Friday
2019-02-22,KIA,LL,MAR,AN19754,IL,10300 S. Doty,(773) 568-8495,2871221,Friday
2019-02-22,KIA,VN,SIL,824S997,IL,701 N. Sacramento,(773) 265-7605,6951117,Friday
2019-02-22,LEXS,4D,TAN,BA71981,IL,10300 S. Doty,(773) 568-8495,2871199,Friday
2019-02-22,MERC,4D,TAN,,IL,10300 S. Doty,(773) 568-8495,2871203,Friday
2019-02-22,MERC,4D,SIL,AW55743,IL,701 N. Sacramento,(773) 265-7605,6951012,Friday
2019-02-22,MERC,LL,COM,BB84442,IL,701 N. Sacramento,(773) 265-7605,6950983,Friday
2019-02-22,MERZ,4D,WHI,Z298526,IL,701 N. Sacramento,(773) 265-7605,6951086,Friday
2019-02-22,MITS,4D,GRY,AWN559,IN,10300 S. Doty,(773) 568-8495,2871232,Friday
2019-02-22,MITS,LL,GRY,282470,IL,701 N. Sacramento,(773) 265-7605,6950996,Friday
2019-02-22,NISS,4D,BLK,,IL,701 N. Sacramento,(773) 265-7605,6950995,Friday
2019-02-22,NISS,4D,MAR,7984363,IL,10300 S. Doty,(773) 568-8495,2871194,Friday
2019-02-22,NISS,4D,SIL,AU50464,IL,701 N. Sacramento,(773) 265-7605,6951038,Friday
2019-02-22,NISS,4D,GRY,ZV86656,IL,701 N. Sacramento,(773) 265-7605,6951096,Friday
2019-02-22,NISS,4D,GRY,,IL,10300 S. Doty,(773) 568-8495,2871196,Friday
2019-02-22,NISS,4D,SIL,AN70261,IL,701 N. Sacramento,(773) 265-7605,6951040,Friday
2019-02-22,NISS,LL,SIL,BA72474,IL,10300 S. Doty,(773) 568-8495,2871193,Friday
2019-02-22,OLDS,4D,RED,573562,IL,701 N. Sacramento,(773) 265-7605,6951112,Friday
2019-02-22,OLDS,4D,WHI,H758255,IL,701 N. Sacramento,(773) 265-7605,6951010,Friday
2019-02-22,ORTH,LB,WHI,,IL,10300 S. Doty,(773) 785-9752,1718984,Friday
2019-02-22,PONT,4D,GRN,AW17281,IL,701 N. Sacramento,(773) 265-7605,6951116,Friday
2019-02-22,PONT,LL,BLU,AQ45927,IL,701 N. Sacramento,(773) 265-7605,6951030,Friday
2019-02-22,SATR,4D,MAR,AV84205,IL,701 N. Sacramento,(773) 265-7605,6951005,Friday
2019-02-22,SATR,4D,TAN,L933587,IL,701 N. Sacramento,(773) 265-7605,6951009,Friday
2019-02-22,SATR,LL,RED,V576333,IL,10300 S. Doty,(773) 568-8495,2871229,Friday
2019-02-22,SUBA,4D,GRN,X993159,IL,701 N. Sacramento,(773) 265-7605,6951119,Friday
2019-02-22,SUBA,SW,DBL,AW76453,IL,701 N. Sacramento,(773) 265-7605,6951021,Friday
2019-02-22,SUZU,MC,RED,DR426,IL,701 N. Sacramento,(773) 265-1846,1538408,Friday
2019-02-22,TOYT,2D,BLK,EKM221,IA,701 N. Sacramento,(773) 265-7605,6951118,Friday
2019-02-22,TOYT,4D,GRY,BA36888,IL,701 N. Sacramento,(773) 265-7605,6951115,Friday
2019-02-22,TOYT,4D,BGE,AY59772,IL,701 N. Sacramento,(773) 265-1846,1538405,Friday
2019-02-22,TOYT,4D,WHI,S154334,IL,701 N. Sacramento,(773) 265-7605,6951007,Friday
2019-02-22,TOYT,4D,GRY,Z418592,IL,10300 S. Doty,(773) 568-8495,2871184,Friday
2019-02-22,TOYT,4D,WHI,AP49625,IL,10300 S. Doty,(773) 568-8495,2871204,Friday
2019-02-22,TOYT,4D,BLK,Z621631,IL,10300 S. Doty,(773) 568-8495,2871219,Friday
2019-02-22,TOYT,LL,BLK,MMVWS,IL,701 N. Sacramento,(773) 265-7605,6951042,Friday
2019-02-22,VOLK,4D,SIL,337079,IL,701 N. Sacramento,(773) 265-7605,6951008,Friday
2019-02-22,VOLK,4D,WHI,AT74364,IL,701 N. Sacramento,(773) 265-7605,6951002,Friday
2019-02-22,VOLV,4D,GRY,AQ53327,IL,10300 S. Doty,(773) 568-8495,2871227,Friday
2019-02-21,ACUR,LL,BLK,1206158,IL,701 N. Sacramento,(773) 265-1846,1538401,Thursday
2019-02-21,CADI,4D,RED,AJ71820,IL,701 N. Sacramento,(773) 265-7605,6950936,Thursday
2019-02-21,CHEV,2D,WHI,478867,IL,10300 S. Doty,(773) 568-8495,2871145,Thursday
2019-02-21,CHEV,2T,SIL,ADI906,IN,10300 S. Doty,(773) 568-8495,2871167,Thursday
2019-02-21,CHEV,4D,TAN,AY78000,IL,701 N. Sacramento,(773) 265-7605,6950964,Thursday
2019-02-21,CHEV,4D,BLK,Z451675,IL,701 N. Sacramento,(773) 265-7605,6950852,Thursday
2019-02-21,CHEV,4D,RED,AG37757,IL,701 N. Sacramento,(773) 265-7605,6950887,Thursday
2019-02-21,CHEV,4D,BLK,,IL,10300 S. Doty,(773) 568-8495,2871179,Thursday
2019-02-21,CHEV,4D,TAN,D739ZC,IN,10300 S. Doty,(773) 568-8495,2871178,Thursday
2019-02-21,CHEV,4D,TAN,6377655,IL,10300 S. Doty,(773) 568-8495,2871171,Thursday
2019-02-21,CHEV,4D,WHI,532933,IL,10300 S. Doty,(773) 568-8495,2871172,Thursday
2019-02-21,CHEV,LL,BGE,N899218,IL,701 N. Sacramento,(773) 265-7605,6950850,Thursday
2019-02-21,CHEV,LL,RED,Q846555,IL,701 N. Sacramento,(773) 265-7605,6950967,Thursday
2019-02-21,CHEV,LL,BRO,167289EN,IL,10300 S. Doty,(773) 568-8495,2871147,Thursday
2019-02-21,CHEV,LL,BLU,AP21698,IL,10300 S. Doty,(773) 568-8495,2871149,Thursday
2019-02-21,CHEV,LL,GLD,BF62606,IL,701 N. Sacramento,(773) 265-7605,6950948,Thursday
2019-02-21,CHRY,2D,TAN,P422505,IL,701 N. Sacramento,(773) 265-7605,6950932,Thursday
2019-02-21,CHRY,4D,BLU,,IL,10300 S. Doty,(773) 568-8495,2871150,Thursday
2019-02-21,CHRY,VN,BLU,408U428,IL,10300 S. Doty,(773) 568-8495,2871140,Thursday
2019-02-21,CHRY,VN,GLD,V559417,IL,701 N. Sacramento,(773) 265-7605,6950915,Thursday
2019-02-21,DODG,4D,SIL,K143053,IN,701 N. Sacramento,(773) 265-7605,6950835,Thursday
2019-02-21,DODG,PK,WHI,U84KKX,NJ,701 N. Sacramento,(773) 265-7605,6950931,Thursday
2019-02-21,DODG,PK,RED,2277873,IL,701 N. Sacramento,(773) 265-7605,6950844,Thursday
2019-02-21,DODG,PK,BLU,1474176B,IL,10300 S. Doty,(773) 568-8495,2871146,Thursday
2019-02-21,DODG,VN,RED,603U454,IL,10300 S. Doty,(773) 568-8495,2871134,Thursday
2019-02-21,DODG,VN,BLU,BE16473,IL,701 N. Sacramento,(773) 265-7605,6950978,Thursday
2019-02-21,FORD,4D,BLK,,IL,10300 S. Doty,(773) 568-8495,2871135,Thursday
2019-02-21,FORD,LL,GRN,308849,IL,701 N. Sacramento,(773) 265-7605,6950841,Thursday
2019-02-21,FORD,LL,GRY,AW19541,IL,10300 S. Doty,(773) 568-8495,2871164,Thursday
2019-02-21,FORD,LL,GRN,,IL,701 N. Sacramento,(773) 265-7605,6950935,Thursday
2019-02-21,FORD,PK,SIL,2387012B,IL,701 N. Sacramento,(773) 265-7605,6950855,Thursday
2019-02-21,FORD,VN,SIL,566348,IL,701 N. Sacramento,(773) 265-7605,6950958,Thursday
2019-02-21,GMC,LL,BLK,AL51133,IL,701 N. Sacramento,(773) 265-7605,6950860,Thursday
2019-02-21,GMC,LL,BLK,H303901,IL,701 N. Sacramento,(773) 265-7605,6950882,Thursday
2019-02-21,GMC,LL,GLD,ZZ32416,IL,701 N. Sacramento,(773) 265-7605,6950933,Thursday
2019-02-21,GMC,LL,WHI,EC56627,IL,10300 S. Doty,(773) 785-9752,1718981,Thursday
2019-02-21,HOND,2D,SIL,AH16025,IL,701 N. Sacramento,(773) 265-7605,6950942,Thursday
2019-02-21,HOND,2T,BLU,AH43582,IL,701 N. Sacramento,(773) 265-7605,6950961,Thursday
2019-02-21,HOND,4D,TAN,523069,IL,701 N. Sacramento,(773) 265-7605,6950889,Thursday
2019-02-21,HOND,4D,GRY,N285221,IL,10300 S. Doty,(773) 568-8495,2871163,Thursday
2019-02-21,HYUN,4D,BLK,574743,IL,10300 S. Doty,(773) 568-8495,2871143,Thursday
2019-02-21,HYUN,4D,SIL,AT51554,IL,701 N. Sacramento,(773) 265-7605,6950957,Thursday
2019-02-21,LEXS,4D,GRN,,IL,701 N. Sacramento,(773) 265-1846,1538403,Thursday
2019-02-21,MERZ,4D,GRY,6198920,IL,701 N. Sacramento,(773) 265-7605,6950884,Thursday
2019-02-21,MERZ,4D,BLK,HHU5747,OH,701 N. Sacramento,(773) 265-7605,6950974,Thursday
2019-02-21,MINI,2D,BLU,Q787591,IL,701 N. Sacramento,(773) 265-7605,6950843,Thursday
2019-02-21,MITS,4D,WHI,AW33343,IL,701 N. Sacramento,(773) 265-7605,6950920,Thursday
2019-02-21,MITS,4D,MAR,BE17653,IL,701 N. Sacramento,(773) 265-7605,6950969,Thursday
2019-02-21,NISS,4D,GLD,AW20750,IL,701 N. Sacramento,(773) 265-7605,6950955,Thursday
2019-02-21,NISS,4D,GRY,AN42858,IL,400 E. Lower Wacker,(312) 744-7550,999848,Thursday
2019-02-21,NISS,4D,SIL,,IL,10300 S. Doty,(773) 568-8495,2871139,Thursday
2019-02-21,NISS,LL,BLK,AW33342,IL,701 N. Sacramento,(773) 265-7605,6950973,Thursday
2019-02-21,NISS,LL,SIL,354810,IL,701 N. Sacramento,(773) 265-7605,6950849,Thursday
2019-02-21,NISS,TR,WHI,1373196B,IL,10300 S. Doty,(773) 568-8495,2871168,Thursday
2019-02-21,OLDS,LL,WHI,,IL,701 N. Sacramento,(773) 265-7605,6950976,Thursday
2019-02-21,SATR,2D,RED,AL13099,IL,400 E. Lower Wacker,(312) 744-7550,999857,Thursday
2019-02-21,SATR,LL,COM,,IL,10300 S. Doty,(773) 568-8495,2871181,Thursday
2019-02-21,TOYT,4D,GLD,N159393,IL,701 N. Sacramento,(773) 265-7605,6950934,Thursday
2019-02-21,TOYT,4D,RED,,IL,10300 S. Doty,(773) 568-8495,2871180,Thursday
2019-02-21,TOYT,4D,GRY,E594662,IL,400 E. Lower Wacker,(312) 744-7550,6950883,Thursday
2019-02-21,TOYT,4D,WHI,,IL,701 N. Sacramento,(773) 265-7605,6950834,Thursday
2019-02-02,ACUR,4D,GRY,8523,IL,400 E. Lower Wacker,(312) 744-7550,909,Saturday
2019-02-02,AUDI,4D,GRN,AY51210,IL,10300 S. Doty,(773) 785-9752,1718980,Saturday
2019-02-02,AUDI,4T,RED,,IL,10300 S. Doty,(773) 568-8495,2871075,Saturday
2019-02-02,BMW,4D,BLU,Q140592,IL,701 N. Sacramento,(773) 265-7605,6950797,Saturday
2019-02-02,BUIC,4D,GRN,AV84532,IL,10300 S. Doty,(773) 568-8495,2871123,Saturday
2019-02-02,BUIC,4D,BLU,AH88910,IL,701 N. Sacramento,(773) 265-7605,6950770,Saturday
2019-02-02,BUIC,4D,BLK,BD40264,IL,10300 S. Doty,(773) 568-8495,2870185,Saturday
2019-02-02,CADI,4D,WHI,ZU50313,IL,701 N. Sacramento,(773) 265-7605,6950804,Saturday
2019-02-02,CADI,4D,BGE,126409F,TX,701 N. Sacramento,(773) 265-1846,1538398,Saturday
2019-02-02,CADI,LL,GRY,23170,IL,10300 S. Doty,(773) 568-8495,2871110,Saturday
2019-02-02,CADI,LL,WHI,,IL,10300 S. Doty,(773) 568-8495,2871119,Saturday
2019-02-02,CHEV,2D,BLK,596824,IL,701 N. Sacramento,(773) 265-7605,6950802,Saturday
2019-02-02,CHEV,4D,TAN,BB16728,IL,10300 S. Doty,(773) 568-8495,2871081,Saturday
2019-02-02,CHEV,4D,WHI,BE92485,IL,10300 S. Doty,(773) 568-8495,2871129,Saturday
2019-02-02,CHEV,4D,BLU,Z252029,IL,701 N. Sacramento,(773) 265-7605,6950771,Saturday
2019-02-02,CHEV,4D,SIL,AW12634,IL,701 N. Sacramento,(773) 265-7605,6950739,Saturday
2019-02-02,CHEV,LL,BLK,Z755315,IL,701 N. Sacramento,(773) 265-7605,6950760,Saturday
2019-02-02,CHEV,VN,TAN,Q104573,IL,701 N. Sacramento,(773) 265-7605,6950819,Saturday
2019-02-02,CHRY,LL,GRY,00211796,IL,10300 S. Doty,(773) 568-8495,2871126,Saturday
2019-02-02,CHRY,LL,GRN,AW18494,IL,701 N. Sacramento,(773) 265-7605,6950799,Saturday
2019-02-02,CHRY,LL,BLU,ACR94,IL,701 N. Sacramento,(773) 265-7605,6950786,Saturday
2019-02-02,DODG,LL,BLK,BD80419,IL,10300 S. Doty,(773) 568-8495,2871090,Saturday
2019-02-02,DODG,LL,SIL,AL42103,IL,10300 S. Doty,(773) 785-9752,1538395,Saturday
2019-02-02,DODG,VN,SIL,731TQR,IN,10300 S. Doty,(773) 568-8495,2870184,Saturday
2019-02-02,DODG,VN,BLK,AP46967,IL,701 N. Sacramento,(773) 265-7605,6950769,Saturday
2019-02-02,FORD,4D,RED,,IL,10300 S. Doty,(773) 568-8495,2871094,Saturday
2019-02-02,FORD,PK,RED,464U428,IL,10300 S. Doty,(773) 568-8495,2871120,Saturday
2019-02-02,GMC,LL,BLK,UN6Z65,MO,10300 S. Doty,(773) 568-8495,2871109,Saturday
2019-02-02,GMC,LL,GRY,821262,IL,701 N. Sacramento,(773) 265-7605,6950796,Saturday
2019-02-02,HOND,2D,LBL,AZ54274,IL,701 N. Sacramento,(773) 265-7605,6950817,Saturday
2019-02-02,HOND,2D,SIL,,IL,10300 S. Doty,(773) 568-8495,2871125,Saturday
2019-02-02,HOND,4D,GRY,Q491394,IL,10300 S. Doty,(773) 568-8495,2871093,Saturday
2019-02-02,HOND,LL,RED,Z921246,IL,701 N. Sacramento,(773) 265-7605,6950822,Saturday
2019-02-02,HOND,LL,SIL,763557,IL,701 N. Sacramento,(773) 265-7605,6950806,Saturday
2019-02-02,HYUN,4D,BLK,K173921,IN,10300 S. Doty,(773) 568-8495,2871077,Saturday
2019-02-02,HYUN,4D,BLK,AF29526,IL,701 N. Sacramento,(773) 265-7605,6950768,Saturday
2019-02-02,INFI,4D,SIL,CWC5205,TX,701 N. Sacramento,(773) 265-7605,6950818,Saturday
2019-02-02,JEEP,LL,SIL,Z584488,IL,701 N. Sacramento,(773) 265-7605,6950729,Saturday
2019-02-02,KIA,4D,WHI,376U074,IL,10300 S. Doty,(773) 568-8495,2871087,Saturday
2019-02-02,KIA,LL,RED,X768735,IL,701 N. Sacramento,(773) 265-7605,6950782,Saturday
2019-02-02,LINC,LL,SIL,E988287,IL,701 N. Sacramento,(773) 265-7605,6950778,Saturday
2019-02-02,MAZD,VC,BLU,,IL,10300 S. Doty,(773) 568-8495,2871130,Saturday
2019-02-02,NISS,4D,BLK,168U076,IL,10300 S. Doty,(773) 568-8495,2871080,Saturday
2019-02-02,NISS,4D,TAN,AG57093,IL,10300 S. Doty,(773) 568-8495,2871111,Saturday
2019-02-02,NISS,4D,WHI,AU30278,IL,701 N. Sacramento,(773) 265-7605,6950795,Saturday
2019-02-02,NISS,4D,MAR,226921,IL,701 N. Sacramento,(773) 265-7605,6950811,Saturday
2019-02-02,PONT,2D,BLU,BD74613,IL,10300 S. Doty,(773) 568-8495,2871082,Saturday
2019-02-02,SCIO,4D,WHI,,IL,701 N. Sacramento,(773) 265-7605,6950808,Saturday
2019-02-02,SUZI,LL,SIL,AU92792,IL,701 N. Sacramento,(773) 265-7605,6950829,Saturday
2019-02-02,TOYT,2D,BLU,Z944124,IL,701 N. Sacramento,(773) 265-7605,6950741,Saturday
2019-02-02,TOYT,4D,GRY,AT74715,IL,701 N. Sacramento,(773) 265-7605,6950792,Saturday
2019-02-02,TOYT,4D,SIL,AY56972,IL,701 N. Sacramento,(773) 265-7605,6950775,Saturday
2019-02-02,TOYT,4D,BLK,AG91668,IL,701 N. Sacramento,(773) 265-7605,6950810,Saturday
2019-02-19,ACUR,4D,BLU,AG72031,IL,10300 S. Doty,(773) 568-8495,2871056,Tuesday
2019-02-19,BUIC,4T,RED,,IL,10300 S. Doty,(773) 568-8495,2871022,Tuesday
2019-02-19,CHEV,4D,RED,N965670,IL,10300 S. Doty,(773) 568-8495,2871028,Tuesday
2019-02-19,CHEV,4D,BLU,AP98290,IL,701 N. Sacramento,(773) 265-1846,1538394,Tuesday
2019-02-19,CHEV,4D,SIL,532946,IL,400 E. Lower Wacker,(312) 744-7550,999762,Tuesday
2019-02-19,CHEV,4D,BLU,Z972393,IL,10300 S. Doty,(773) 568-8495,2871058,Tuesday
2019-02-19,CHEV,4D,RED,,IL,701 N. Sacramento,(773) 265-7605,6950669,Tuesday
2019-02-19,CHEV,4D,SIL,929VHF,AR,701 N. Sacramento,(773) 265-7605,6950728,Tuesday
2019-02-19,CHEV,4D,SIL,AD75531,IL,701 N. Sacramento,(773) 265-7605,6950677,Tuesday
2019-02-19,CHEV,LL,BLU,Z162714,IL,10300 S. Doty,(773) 568-8495,2871064,Tuesday
2019-02-19,CHRY,4D,BLU,527U729,IL,701 N. Sacramento,(773) 265-7605,6950710,Tuesday
2019-02-19,CHRY,4D,GRN,AH38009,IL,701 N. Sacramento,(773) 265-1846,1538393,Tuesday
2019-02-19,CHRY,VN,SIL,E370307,IL,10300 S. Doty,(773) 568-8495,2871054,Tuesday
2019-02-19,DODG,2D,WHI,JF3510,MS,10300 S. Doty,(773) 568-8495,2871016,Tuesday
2019-02-19,DODG,LL,GRY,AQ46490,IL,10300 S. Doty,(773) 568-8495,2871061,Tuesday
2019-02-19,DODG,SW,TAN,,IL,701 N. Sacramento,(773) 265-7605,6950660,Tuesday
2019-02-19,DODG,VN,BLU,BA71820,IL,10300 S. Doty,(773) 568-8495,2871067,Tuesday
2019-02-19,FORD,4D,BLU,,IL,701 N. Sacramento,(773) 265-7605,6950658,Tuesday
2019-02-19,FORD,PK,BLK,528U474,IL,10300 S. Doty,(773) 568-8495,2871036,Tuesday
2019-02-19,FORD,PK,GRY,2131699B,IL,701 N. Sacramento,(773) 265-7605,6950721,Tuesday
2019-02-19,HOND,2D,GRY,Z261525,IL,701 N. Sacramento,(773) 265-1846,1538392,Tuesday
2019-02-19,HOND,2D,SIL,457U643,IL,10300 S. Doty,(773) 568-8495,2871071,Tuesday
2019-02-19,HOND,4D,GLD,AY69526,IL,701 N. Sacramento,(773) 265-7605,6950712,Tuesday
2019-02-19,HOND,4D,SIL,V612811,IL,10300 S. Doty,(773) 785-9752,1718977,Tuesday
2019-02-19,ISU,LL,BLK,9498336,IL,701 N. Sacramento,(773) 265-7605,6950717,Tuesday
2019-02-19,JEEP,LL,GRN,V620318,IL,10300 S. Doty,(773) 568-8495,2871052,Tuesday
2019-02-19,JEEP,LL,LGR,AY78645,IL,701 N. Sacramento,(773) 265-7605,6950664,Tuesday
2019-02-19,LEXS,4D,WHI,AT82222,IL,701 N. Sacramento,(773) 265-7605,6950726,Tuesday
2019-02-19,MITS,4D,GLD,R127694,IL,701 N. Sacramento,(773) 265-7605,6950725,Tuesday
2019-02-19,NISS,4D,MAR,,IL,10300 S. Doty,(773) 568-8495,2871047,Tuesday
2019-02-19,NISS,4D,PLE,X730176,IL,10300 S. Doty,(773) 568-8495,2871063,Tuesday
2019-02-19,NISS,4D,BLK,AX88988,IL,701 N. Sacramento,(773) 265-7605,6950708,Tuesday
2019-02-19,NISS,VN,WHI,AZ1587,IN,701 N. Sacramento,(773) 265-1846,1538389,Tuesday
2019-02-19,SATR,LL,GRY,AJ46142,IL,701 N. Sacramento,(773) 265-7605,6950714,Tuesday
2019-02-19,SATR,LL,DGR,,IL,10300 S. Doty,(773) 568-8495,2871045,Tuesday
2019-02-19,SUZI,4D,RED,AW22391,IL,10300 S. Doty,(773) 568-8495,2871059,Tuesday
2019-02-19,TOYT,4D,WHI,AH37132,IL,701 N. Sacramento,(773) 265-7605,6950675,Tuesday
2019-02-19,TOYT,LL,BLK,UG7654,IL,701 N. Sacramento,(773) 265-1846,1538390,Tuesday
2019-02-19,TOYT,LL,,AUL370,IN,10300 S. Doty,(773) 568-8495,2871041,Tuesday
2019-02-19,,,,SMLYGI,IL,10300 S. Doty,(773) 568-8495,2871043,Tuesday
2019-02-18,BUIC,4D,MAR,R906343,IL,10300 S. Doty,(773) 568-8495,2870963,Monday
2019-02-18,CADI,4D,GRY,AH42800,IL,701 N. Sacramento,(773) 265-7605,6950639,Monday
2019-02-18,CHEV,4D,WHI,,IL,10300 S. Doty,(773) 568-8495,2870999,Monday
2019-02-18,CHEV,4D,RED,AS87608,IL,10300 S. Doty,(773) 568-8495,2870997,Monday
2019-02-18,CHEV,LL,RED,AS72682,IL,10300 S. Doty,(773) 568-8495,2871002,Monday
2019-02-18,CHEV,LL,GRN,,IL,10300 S. Doty,(773) 568-8495,2871001,Monday
2019-02-18,CHEV,PK,SIL,1098008B,IL,701 N. Sacramento,(773) 265-7605,6950641,Monday
2019-02-18,CHRY,4D,SIL,469U509,IL,10300 S. Doty,(773) 568-8495,2870971,Monday
2019-02-18,DODG,4D,BLU,AS83038,IL,10300 S. Doty,(773) 568-8495,2870995,Monday
2019-02-18,DODG,VN,GRY,602U753,IL,701 N. Sacramento,(773) 265-7605,6950583,Monday
2019-02-18,FORD,4D,GRY,KSB5594,PA,701 N. Sacramento,(773) 265-7605,6950636,Monday
2019-02-18,FORD,4D,RED,,IL,701 N. Sacramento,(773) 265-7605,6950587,Monday
2019-02-18,FORD,PK,WHI,5156NB,IL,10300 S. Doty,(773) 568-8495,2870980,Monday
2019-02-18,FORD,PK,WHI,2408690,IL,10300 S. Doty,(773) 568-8495,2870993,Monday
2019-02-18,HOND,4D,DBL,,IL,701 N. Sacramento,(773) 265-7605,6950631,Monday
2019-02-18,HOND,4D,WHI,477MJV,MN,701 N. Sacramento,(773) 265-7605,6950581,Monday
2019-02-18,HOND,4D,GRY,AG42248,IL,701 N. Sacramento,(773) 265-7605,6950644,Monday
2019-02-18,HOND,VN,BLU,376U611,IL,701 N. Sacramento,(773) 265-7605,6950638,Monday
2019-02-18,ISU,LL,GRN,Q704279,IL,701 N. Sacramento,(773) 265-7605,6950588,Monday
2019-02-18,JEEP,LL,RED,,IL,10300 S. Doty,(773) 568-8495,2871000,Monday
2019-02-18,JEEP,LL,BLU,AT82378,IL,701 N. Sacramento,(773) 265-7605,6950577,Monday
2019-02-18,KIA,4T,BLK,AF80208,IL,701 N. Sacramento,(773) 265-7605,6950582,Monday
2019-02-18,LINC,4D,BLK,ADU2053,IL,10300 S. Doty,(773) 568-8495,2871003,Monday
2019-02-18,MERZ,4D,GRY,E82FF,IL,701 N. Sacramento,(773) 265-7605,6950628,Monday
2019-02-18,NISS,4D,BLK,AY63758,IL,10300 S. Doty,(773) 568-8495,2870991,Monday
2019-02-18,NISS,4D,BLK,BB31875,IL,10300 S. Doty,(773) 568-8495,2871004,Monday
2019-02-18,NISS,4D,BLU,RNP6350,ID,10300 S. Doty,(773) 568-8495,2871008,Monday
2019-02-18,NISS,SW,SIL,G273962,IL,701 N. Sacramento,(773) 265-7605,6950620,Monday
2019-02-18,OLDS,4D,GRY,,IL,701 N. Sacramento,(773) 265-7605,6950586,Monday
2019-02-18,OLDS,VN,GRY,671A0L,IN,701 N. Sacramento,(773) 265-7605,6950648,Monday
2019-02-18,PONT,2D,DGR,408057D,TX,701 N. Sacramento,(773) 265-7605,6950652,Monday
2019-02-18,PONT,VN,GRY,,IL,701 N. Sacramento,(773) 265-7605,6950646,Monday
2019-02-18,SATR,VN,SIL,BB15456,IL,10300 S. Doty,(773) 568-8495,2870998,Monday
2019-02-18,TOYT,4D,GRY,AP49865,IL,10300 S. Doty,(773) 568-8495,2871006,Monday
2019-02-18,TOYT,4D,SIL,Q954111,IL,701 N. Sacramento,(773) 265-7605,6950578,Monday
2019-02-18,TOYT,LL,GRN,AK81985,IL,701 N. Sacramento,(773) 265-7605,6950615,Monday
2019-02-18,VOLV,4D,SIL,AH21874,IL,701 N. Sacramento,(773) 265-7605,6950642,Monday
2019-02-17,BUIC,4D,TAN,AT53050,IL,701 N. Sacramento,(773) 265-7605,6950411,Sunday
2019-02-17,CHEV,4D,BLK,,IL,10300 S. Doty,(773) 568-8495,2870954,Sunday
2019-02-17,CHEV,4D,GRY,H307360,IL,701 N. Sacramento,(773) 265-7605,6950428,Sunday
2019-02-17,CHEV,4D,SIL,818264,IL,701 N. Sacramento,(773) 265-7605,6950548,Sunday
